Info 0    [12:02:10.253] Starting TS Server
Info 286  [12:03:27.192] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 4.616499990224838ms
Info 287  [12:03:27.192] Different program with same set of files
Info 288  [12:03:27.286] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 289  [12:03:27.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 5.475957989692688ms
Info 290  [12:03:27.291] Different program with same set of files
Info 291  [12:03:27.424] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 292  [12:03:27.427] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 3.80799999833107ms
Info 293  [12:03:27.428] Different program with same set of files
Info 294  [12:03:27.577] getCompletionData: Get current token: 0.006957992911338806
Info 295  [12:03:27.577] getCompletionData: Is inside comment: 0.016291990876197815
Info 296  [12:03:27.577] getCompletionData: Get previous token: 0.01545800268650055
Info 297  [12:03:27.577] getCompletionsAtPosition: isCompletionListBlocker: 0.0016660094261169434
Info 298  [12:03:27.579] getCompletionData: Semantic work: 1.435374990105629
Info 299  [12:03:27.580] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.439082995057106
Info 300  [12:03:28.446] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 301  [12:03:28.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 6.949875012040138ms
Info 302  [12:03:28.453] Different program with same set of files
Info 303  [12:03:28.898] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 304  [12:03:28.906] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 7.443499997258186ms
Info 305  [12:03:28.906] Different program with same set of files
Info 306  [12:03:29.622] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 307  [12:03:29.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 2.830708011984825ms
Info 308  [12:03:29.625] Different program with same set of files
Info 309  [12:03:29.625] getCompletionData: Get current token: 0.022749990224838257
Info 310  [12:03:29.625] getCompletionData: Is inside comment: 0.006416991353034973
Info 311  [12:03:29.625] getCompletionData: Get previous token: 0.026583001017570496
Info 312  [12:03:29.625] getCompletionsAtPosition: isCompletionListBlocker: 0.0024169981479644775
Info 313  [12:03:29.627] getCompletionData: Semantic work: 1.9439579993486404
Info 314  [12:03:29.630] getCompletionData: Get current token: 0.013790994882583618
Info 315  [12:03:29.630] getCompletionData: Is inside comment: 0.005125001072883606
Info 316  [12:03:29.630] getCompletionData: Get previous token: 0.020832985639572144
Info 317  [12:03:29.630] getCompletionsAtPosition: isCompletionListBlocker: 0.0407090038061142
Info 318  [12:03:29.630] getCompletionData: Semantic work: 0.23479200899600983
Info 319  [12:03:29.980] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 320  [12:03:29.984] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 3.5174999982118607ms
Info 321  [12:03:29.984] Different program with same set of files
Info 322  [12:03:30.162] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 323  [12:03:30.164] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 2.047333002090454ms
Info 324  [12:03:30.164] Different program with same set of files
Info 325  [12:03:30.828] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 326  [12:03:30.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 9.591166004538536ms
Info 327  [12:03:30.837] Different program with same set of files
Info 328  [12:03:31.418] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 329  [12:03:31.421] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 3.766833007335663ms
Info 330  [12:03:31.422] Different program with same set of files
Info 331  [12:03:32.006] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 332  [12:03:32.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 4.205458000302315ms
Info 333  [12:03:32.010] Different program with same set of files
Info 334  [12:03:32.077] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 335  [12:03:32.081] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 4.432125002145767ms
Info 336  [12:03:32.081] Different program with same set of files
Info 337  [12:03:32.082] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 338  [12:03:32.086] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 4.863750010728836ms
Info 339  [12:03:32.086] Different program with same set of files
Info 340  [12:03:32.187] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 341  [12:03:32.190] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 2.4414999932050705ms
Info 342  [12:03:32.190] Different program with same set of files
Info 343  [12:03:32.302] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 344  [12:03:32.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 5.228915989398956ms
Info 345  [12:03:32.308] Different program with same set of files
Info 346  [12:03:32.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 347  [12:03:32.382] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 5.505332991480827ms
Info 348  [12:03:32.382] Different program with same set of files
Info 349  [12:03:32.590] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 350  [12:03:32.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 6.121292009949684ms
Info 351  [12:03:32.596] Different program with same set of files
Info 352  [12:03:32.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 353  [12:03:32.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 3.236625000834465ms
Info 354  [12:03:32.680] Different program with same set of files
Info 355  [12:03:32.805] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 356  [12:03:32.811] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 6.195500001311302ms
Info 357  [12:03:32.811] Different program with same set of files
Info 358  [12:03:32.953] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 359  [12:03:32.957] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 4.551582992076874ms
Info 360  [12:03:32.958] Different program with same set of files
Info 361  [12:03:33.028] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 362  [12:03:33.040] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 12.257666990160942ms
Info 363  [12:03:33.040] Different program with same set of files
Info 364  [12:03:33.142] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 365  [12:03:33.148] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 6.333875000476837ms
Info 366  [12:03:33.148] Different program with same set of files
Info 367  [12:03:33.223] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 368  [12:03:33.229] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 6.021583005785942ms
Info 369  [12:03:33.229] Different program with same set of files
Info 370  [12:03:33.306] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 371  [12:03:33.310] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 101 structureChanged: false structureIsReused:: Completely Elapsed: 3.9136250019073486ms
Info 372  [12:03:33.310] Different program with same set of files
Info 373  [12:03:33.417] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 374  [12:03:33.420] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 102 structureChanged: false structureIsReused:: Completely Elapsed: 2.8535829931497574ms
Info 375  [12:03:33.420] Different program with same set of files
Info 376  [12:03:33.564] getCompletionData: Get current token: 0.005374997854232788
Info 377  [12:03:33.564] getCompletionData: Is inside comment: 0.0066659897565841675
Info 378  [12:03:33.564] getCompletionData: Get previous token: 0.027332991361618042
Info 379  [12:03:33.564] getCompletionsAtPosition: isCompletionListBlocker: 0.001957997679710388
Info 380  [12:03:33.564] Returning an empty list because completion was requested in an invalid position.
Info 381  [12:03:33.580] getCompletionData: Get current token: 0.005374997854232788
Info 382  [12:03:33.580] getCompletionData: Is inside comment: 0.0026669949293136597
Info 383  [12:03:33.580] getCompletionData: Get previous token: 0.023499995470046997
Info 384  [12:03:33.580] getCompletionsAtPosition: isCompletionListBlocker: 0.0018340051174163818
Info 385  [12:03:33.580] Returning an empty list because completion was requested in an invalid position.
Info 386  [12:03:33.583] getCompletionData: Get current token: 0.00583299994468689
Info 387  [12:03:33.583] getCompletionData: Is inside comment: 0.0020000040531158447
Info 388  [12:03:33.583] getCompletionData: Get previous token: 0.029916003346443176
Info 389  [12:03:33.583] getCompletionsAtPosition: isCompletionListBlocker: 0.0014999955892562866
Info 390  [12:03:33.583] Returning an empty list because completion was requested in an invalid position.
Info 391  [12:03:33.587] getCompletionData: Get current token: 0.005542010068893433
Info 392  [12:03:33.587] getCompletionData: Is inside comment: 0.0020000040531158447
Info 393  [12:03:33.587] getCompletionData: Get previous token: 0.024292007088661194
Info 394  [12:03:33.587] getCompletionsAtPosition: isCompletionListBlocker: 0.0018749982118606567
Info 395  [12:03:33.587] Returning an empty list because completion was requested in an invalid position.
Info 396  [12:03:33.700] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 397  [12:03:33.705] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 5.26979099214077ms
Info 398  [12:03:33.705] Different program with same set of files
Info 399  [12:03:33.934] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 400  [12:03:33.937] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 2.452207997441292ms
Info 401  [12:03:33.937] Different program with same set of files
Info 402  [12:03:35.102] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 403  [12:03:35.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 2.498875007033348ms
Info 404  [12:03:35.105] Different program with same set of files
Info 405  [12:11:16.277] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 406  [12:11:16.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 34.00983400642872ms
Info 407  [12:11:16.311] Different program with same set of files
Info 408  [12:11:16.374] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 409  [12:11:16.379] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 4.479208007454872ms
Info 410  [12:11:16.379] Different program with same set of files
Info 411  [12:11:16.444] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 412  [12:11:16.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 6.550541996955872ms
